,0
129,-0.2325142047488603
130,-1.0446730249657394
131,-1.5887265507783455
132,0.7180205241032085
133,-0.19583265845424336
134,-0.7390263153200356
135,-0.7280064039834594
136,-0.7427475827633218
137,-0.7115631230451894
138,-0.6501365820611806
139,-1.2584475160050328
140,-0.47879694735070244
141,-1.1348440276162952
142,-0.01860010217289658
143,-0.9859465304570294
144,0.020051679924948107
145,-0.968025620562265
146,0.2228102494861844
147,-0.9767254345679095
148,0.7102254995481485
149,-2.5645453597488723
150,0.21467536543654153
151,-0.6139636108974065
152,0.6064904933169347
153,-1.7670947821532388
154,-0.17192825365266418
155,-1.2683866879168448
156,0.1910054744436226
157,-1.6271580222632225
158,-0.02384028621445189
159,-1.5537736312199126
160,-1.0802120425004307
161,-0.4440398823528073
162,-0.7622794040017776
163,-0.22663363780746015
164,-1.3791801402520658
165,-0.9300650547910931
166,-0.5477363195307472
167,-0.9944216725395043
168,-0.7305201775155699
169,-1.0938164726771529
170,-0.2518017883349516
171,-1.268467382748672
172,0.0721656982446165
173,-1.3194810260756928
174,-0.8216021125697048
175,-2.3294785086415524
176,-0.14713002648087503
177,-1.607789582131129
178,-0.5780873345274345
179,-1.160258639418155
180,-1.6380602092025414
181,-0.6988495430333498
182,-2.0379320293146543
183,0.08033975857009945
184,-3.029525992424797
185,-1.244779822116902
186,-2.084575020974419
187,-1.035542934246973
188,-1.6901865350654757
189,0.35210831641328366
190,-2.210165685735249
191,-1.148239480287937
192,-0.4225982415399666
193,-1.8198747402674202
194,-1.2480211660086913
195,-0.4111018208144406
196,-1.1270756962315542
197,-1.2889870184057195
198,-0.22709621520746948
199,-1.644203907415794
200,-0.0629254404885845
201,-1.730491838959338
202,-0.25219375876689887
203,-2.0197545830415637
204,-1.634731904821538
205,0.0907854509645647
206,-2.6870332359352194
207,-0.7922964544502568
208,-2.1600350580685235
209,-1.0208500174270898
210,-1.4609896518923176
211,-1.2415924464252555
212,-1.1638187332305485
213,-0.7110160292188047
214,-2.118224862905445
215,-1.8181811873435696
216,-1.8494940146676555
217,-1.4541927014669869
218,-2.129018682277378
219,-0.3070906970002913
220,-2.144372164645474
221,-0.8985676350311429
222,-1.4604051072370328
223,-1.8204779465084124
224,-1.1971201685763466
225,-0.7169892560259746
226,-1.1006251535758347
227,-1.4631530588680135
228,-0.07446570020959542
229,-2.646862525158789
230,-0.4924818817321201
231,-1.6935378132628687
232,-2.2309429085364076
233,0.7361155555236797
234,-2.0234708038119913
235,-1.1098128878885194
236,-0.005667286869205368
237,-1.6060277131090692
238,-0.7824455874575982
239,-1.8378097459616825
240,-0.7872808499215954
241,-2.2441719800814575
242,-0.057116065035503205
243,-2.033584430139593
244,-0.5560163214938952
245,-0.9219586735142349
246,-1.2812521241973256
247,-1.1052911975652717
248,-1.2300985684113734
249,-1.687749530744679
250,-0.5551936312903735
251,-0.9646504472212761
252,-1.265588994096459
253,-1.0978548547976663
254,-2.168081386514966
255,-1.4334701675701362
256,-2.074002577359199
257,-0.20903098149643928
258,-2.1944557153148407
259,-0.15077098321888593
260,-2.607844029308451
261,-0.883207683456922
262,-1.6077715576750617
263,-0.7695632511291766
264,-1.794983178352661
265,-1.1106189619944162
266,-1.6396485611611853
267,-1.2435534819065133
268,-2.145758170567265
269,-0.8940897961533281
270,-1.7869365781413904
271,-1.167693353284597
272,-1.2589763216988406
273,-1.8399475447167266
274,-1.1252119400029785
275,-1.6520294277752012
276,-0.9488708029603341
277,-1.2287618553263773
278,-2.0094022457029497
279,-0.674807638501485
280,-0.7942190013745161
281,-2.6976206386983104
282,-1.0879714484620158
283,-1.9959466253368097
284,-1.0623638200770757
285,-0.6436303273299414
286,-1.8619035363770342
287,-1.4862980144006976
288,-0.9839434182613775
289,-1.958340544063737
290,-0.4521134689288452
291,-1.877263491100936
292,-0.510944003758954
293,-2.4946754555628132
294,0.6077985175973286
295,-2.6599078212052456
296,-0.8667447166504254
297,-2.36098489473917
298,-1.7965262788885386
299,-2.133727515730056
300,-1.478734230101286
301,-2.188778698564759
302,-1.1430522900665876
303,-2.353142278438203
304,-0.8208884758873372
305,-1.6348295258589134
306,-2.0730581720519274
307,-0.7902736460174018
308,-2.3945269701670244
309,-0.7115658711818288
310,-2.1954320885802625
311,-1.0068480056873987
312,-2.891905346182214
313,-1.216056057957128
314,-1.4317746085291767
315,-2.4822194583812984
316,-2.4997310527014758
317,-2.2381979514391204
318,-2.482784629648691
319,-1.889250192075725
320,-1.1826920830636505
321,-0.720379409136945
322,-1.9859985029545877
323,-0.7995258021553824
324,-1.7605215798775682
325,-1.1136547464280802
326,-1.591003633631746
327,-1.2907651696167122
328,-1.1358179914524291
329,-2.093476094057867
330,-0.30822804096245304
331,-1.5254442125966545
332,-1.444653940002742
333,-0.9733969869174581
334,-2.0900594264365258
335,-1.2678668189084483
336,-1.36071664396505
337,-1.4938755716355696
338,-1.5242166163181523
339,-1.5729931892989273
340,-1.4190057831315261
341,-0.7073170216620969
342,-2.6694932278958237
343,-0.1499462785699095
344,-1.991389542693551
345,-0.38075466313174977
346,-1.526286884048937
347,-2.5392789535087052
348,0.030360273997622422
349,-1.7000741070684195
350,-0.8454466061845708
351,-1.6056777168297574
352,-0.4416941496980995
353,-1.8585676780059837
354,0.15673283813020955
355,-1.8710866197941618
356,0.07588937538361384
357,-2.767760060646858
358,-1.4682128209928598
359,-0.8369909819026401
360,-1.218245812985618
361,-1.4834353028436242
362,-2.1149342900339967
363,-1.0367065426310467
364,-1.1059133132829781
365,-1.5272687340708926
366,-1.2219422789420948
367,-1.423276525066812
368,-1.6641579240081805
369,-1.2257904543092581
370,-1.882276450738718
371,0.25152837358679037
372,-2.3272169275641215
373,-0.25594093088200653
374,-2.2962156103024647
375,-0.061655116064863125
376,-2.815688845185724
377,0.4209355378954518
378,-2.091092125225583
379,0.49264775437461916
380,-2.977226241967937
381,-0.07319116037619654
382,-1.6778245904850637
383,-0.31893402456194375
384,-2.0854363602369457
385,-0.7285885787353357
386,-2.6658092560895583
387,-0.6330812442419578
388,-1.1288087576592727
389,-0.550254656790422
390,-1.700759847626467
391,0.18676278991367445
392,-1.2994394933048397
393,-1.4941939051305921
394,-2.5477012635571485
395,-1.356278235699936
396,-1.3935216402443773
397,-0.3465397475791806
398,-1.489097404040916
399,-2.036850090945541
400,-0.5660327035041599
401,-0.5045829513653335
402,-1.6968719710378248
403,-1.1316005554905715
404,0.006530416805534012
405,-1.8824178596838248
406,-1.0206731652622583
407,-1.0751421432294108
408,-1.2439786885590423
409,-1.3675467363032634
410,-0.43169237643969294
411,-1.1604278880967698
412,-0.9721768837026634
413,-1.6410880300105584
414,-0.6045588234819576
415,-1.9394678628181456
416,-0.875379258106807
417,-1.2769749473011642
418,-1.2518074744154095
419,-0.857337232703136
420,-1.9422301796341774
421,-2.404094814033774
422,-1.696625094364212
423,-0.7499514538357205
424,-2.293661314328165
425,-0.9753959235065758
426,-2.424006473344797
427,-0.5435260376832177
428,-2.464759277704741
429,-0.3520658650873929
430,-2.760663866272602
431,-0.43709795466372237
432,-2.1649194872492328
433,-1.8940601832975232
434,-1.0736424560464688
435,-2.676108137283408
436,-1.5848816287077714
437,-1.385281574454256
438,-2.250739383006975
439,-1.6531810306230057
440,-1.8273605563058775
441,-2.0165970103061768
442,-0.7804564191455392
443,-1.8448800704038357
444,-1.605999047085009
445,-1.7619264766487852
446,-1.378257022222806
447,-0.995884452279165
448,-1.8490241532906717
449,-2.1139507813408134
450,-1.2612109213210563
451,-2.2986919465337725
452,-1.7044397200461514
453,-1.008356458080427
454,-2.755358189190198
455,-1.6953868694811645
456,-3.0199113558527575
457,-1.7550980644092307
458,-1.447027082636165
459,-2.250003885533383
460,-1.0935583621922884
461,-2.654109483449858
462,-1.4325110924416213
463,-1.367798877769521
464,-1.0809224405148443
465,-1.8333473304334873
466,-1.138460656476088
467,-1.4217940801970745
468,-1.7545059522108792
469,-2.6381523400450666
470,-1.6095728406183099
471,-1.8484158774273833
472,-2.290650908397004
473,-1.5504287303816788
474,-3.0553078022808404
475,-1.619200577332867
476,-1.7192482521952206
477,-3.095090750185148
478,-1.4811895958659855
479,-1.7937619460418226
480,-2.4552847824999966
481,-0.9981738978123326
482,-2.306486771620066
483,-1.1875678506707863
484,-1.813453872640121
485,-1.187885948638872
486,-1.9586969888659673
487,-1.1130939203190333
488,-1.9748460061654396
489,-0.819063919229273
490,-0.9992727207933634
491,-1.808998018202612
492,-1.3563500796334518
493,-2.311864381564092
494,-0.6934679048787943
495,-2.4595591905643195
496,-1.3494876202553292
497,-1.2515025181284298
498,-1.554237878940454
499,-0.9276321835934309
500,-1.2464624071229276
501,-2.1907312112042616
502,-1.2361724963559937
503,-1.00572632757086
504,-1.7169735138726048
505,-1.5136242270773579
506,-1.4103601967687434
507,-2.5583437386173693
508,-1.1885001273022529
509,-1.6877296450580972
510,-1.423287825212122
511,-2.9575926971838675
512,-1.679135987387198
513,-2.103847901824163
514,-2.2231485289015103
515,-2.1740778667532368
516,-1.6264298560663955
517,-2.5421244508211793
518,-2.674618149847958
519,-1.3414505377922774
520,-2.570705889814891
521,-1.944222495123933
522,-2.6640630182282603
523,-0.7858045804862679
524,-3.634609439239494
525,-1.4387257472386974
526,-1.8745788308863691
527,-0.8330815503357314
528,-1.5405003172152059
529,-2.4793639179617952
530,-1.3118722745479987
531,-2.6610161305499305
532,-0.439652460008776
533,-3.117476230858504
534,-0.6964422445401779
535,-1.546653299851955
536,-1.767523948299694
537,-0.7664729702002353
538,-2.684203874950781
539,-0.8269651634125054
540,-1.736181579151728
541,-1.7724769064229706
542,-0.9737155396724221
543,-2.010696125926446
544,-2.536110321491118
545,0.7409093036716718
546,-3.276142271803447
547,-1.2014258660609813
548,-3.2100680951338525
549,-1.124711157087436
550,-2.654957426618999
551,-1.1386671333804879
552,-2.249218363335855
553,-0.8793850575550646
554,-2.741965045802007
555,-1.4530151363753585
556,-2.348259944268755
557,-2.1088320719692795
558,-2.2550950121733404
559,-1.5067970283246486
560,-2.226362372565638
561,-2.577360249251112
562,-2.5458146122940546
563,-1.9303853451579218
564,-1.6784768996342918
565,-2.540250649087095
566,-1.1334512230406402
567,-3.412927075742014
568,-1.5093791230442264
569,-3.9946441477452566
570,-1.291536756800334
571,-2.7105611221420447
572,-1.4182048245058563
573,-1.644850348447255
574,-2.517788342603227
575,-1.288032908923479
576,-2.5673961798636267
577,-1.7036107730730956
578,-3.0467707536876167
579,-1.2686861793990278
580,-3.7030138695171866
581,-1.3510593826191462
582,-3.53535829183129
583,-1.9126144620796257
584,-3.306075230852424
585,-1.8513305610784925
586,-2.2388101694997555
587,-2.251377773892896
588,-2.8764574040366604
589,-0.957380732852519
590,-2.822660180423596
591,-1.4017923583281435
592,-2.4665388516135285
593,-2.6312609909067173
594,-3.106030526456496
595,-2.111852814075258
596,-1.5465268959283616
597,-3.1475889932305954
598,-1.1468022484670355
599,-3.14310399248402
600,-1.381324139769543
601,-3.586217524623216
602,-0.585391999135914
603,-3.1059667640735142
604,-1.1269077855737113
605,-2.7509078273615897
606,-1.4913928942692487
607,-2.7769061509358193
608,-1.5727607016207859
609,-3.4960482394301446
610,-1.9766874524328568
611,-1.8771405069231577
612,-2.391742205022647
613,-2.1738513180473618
614,-2.2571394948260846
615,-1.8485366572954534
616,-2.6914053025421407
617,-1.5745240644760488
618,-3.0087332898971972
619,-1.8023586667132836
620,-1.789356378952047
621,-1.8525025407173703
622,-3.0059434804933916
623,-1.2362689268603726
624,-3.320845668394662
625,-1.0800786143936076
626,-3.813758815485335
627,-1.5928188054582781
628,-2.5096025349224753
629,-1.7373919079932199
630,-1.3890194965447038
631,-2.000212014021442
632,-1.388162053651325
633,-2.0973688259990393
634,-2.5372412772291737
635,-2.2367631176695464
636,-1.7227680717134595
637,-2.65236235709645
638,-2.1973254807270184
639,-3.043752764560282
640,-1.788004821228979
641,-3.87307571764136
642,-1.1754941133519665
643,-3.0103176686672923
644,-0.9752022107113386
645,-2.851152272216355
646,-1.6029045961344888
647,-1.4808695398437113
648,-2.886887725004784
649,-1.2555067192286435
650,-3.3719641335265536
651,-0.9200649577396024
652,-2.2399090609801413
653,-1.2642265603754685
654,-2.814900240475742
655,-1.1854576454520935
656,-2.195840267793694
657,-1.790119031244766
658,-1.9470046533516385
659,-1.7111158864583644
660,-1.9318295271924022
661,-2.5361350422252897
662,-2.1738759549147586
663,-0.4207243584470519
664,-2.016307344304836
665,-2.9066798626740353
666,-1.3123311550011727
667,-2.2253524834510423
668,-1.6783333184527445
669,-2.3871494403243387
670,-2.5095329986741044
671,-1.971189903320619
672,-2.430306085610261
673,-1.7929747355421077
674,-2.3901830672671407
675,-1.936673098903284
676,-1.620497466765446
677,-1.8060552309315157
678,-3.02360707879062
679,-1.8143791186293543
680,-2.659357808952949
681,-1.0660295165136366
682,-2.785943770427539
683,-0.9938797744709803
684,-3.1773022418682175
685,-1.5677002515430136
686,-3.223409665648152
687,-0.7694983808636335
688,-3.2046725174146817
689,-2.2685790086004247
690,-2.2353718856703413
691,-3.0522733572214986
692,-1.1950962979781172
693,-2.2340683586977734
694,-1.5341386842119218
695,-1.3778892973180064
696,-2.5209919165782453
697,-1.2508166941462635
698,-2.3412760333021145
699,-1.9710044634534056
700,-3.1155754320400053
701,-0.7090010540610752
702,-2.9734333558269976
703,-1.3034116594566405
704,-2.95142860046209
705,-1.058844203122032
706,-2.310176753156495
707,-1.6094869040378414
708,-2.1149479495393546
709,-1.2061862992847288
710,-1.8978638325998742
711,-1.6996314038973812
712,-0.5935815945461873
713,-3.5499713990477795
714,-1.6057610758873753
715,-3.0519786058926255
716,-1.3573727752260678
717,-2.9794716879339354
718,-2.942900775306134
719,-1.9524953407975387
720,-1.7826097764275308
721,-1.4229985870692867
722,-3.0231084805852837
723,-1.4350986738988387
724,-2.09011518366556
725,-1.9777629392473253
726,-1.3424698955153327
727,-2.0403435768405758
728,-1.4633869159887394
729,-2.364927924062823
730,-0.6206061997606038
731,-2.5893085355337724
732,-0.7610873184832034
733,-2.8536486529446687
734,-1.0396935219876078
735,-2.82178217055696
736,-1.820353337142393
737,-2.202840252322401
738,-1.5736712473352046
739,-2.0330193681695166
740,-0.8565669154607725
741,-3.060314707697529
742,-1.594012660800715
743,-0.9694968161431515
744,-2.059927381470951
745,-2.7116446712021665
746,-0.9431332277408125
747,-2.183935203335413
748,-2.654075660946636
749,-1.2701061710115484
750,-1.88747788568823
751,-1.1408806272179817
752,-1.5504326593013265
753,-1.829525454424865
754,-1.2027924383847042
755,-2.27203936727302
756,-1.9714756575431043
757,-2.1044067101111654
758,-1.1928163253984014
759,-3.0444422757653546
