,Value
234,117.88535788643014
235,119.04169291927813
236,118.9003349677582
237,118.43292050041015
238,118.86120119148914
239,121.1102188552145
240,119.9551848530479
241,120.62602825815097
242,122.53072982303397
243,121.5351657591523
244,120.81452138399167
245,119.9685114936352
246,119.09966357339836
247,118.28458000655039
248,119.26813378663971
249,119.24009433499215
250,118.76311988101213
251,117.74318418851026
252,116.57802228768196
253,117.00801797442705
254,117.04449094164133
255,116.72528062012289
256,116.10933703943421
257,116.19304802485632
258,117.58995944520893
259,118.65705565366612
260,118.04001361025448
261,117.63628183134439
262,116.29246281577736
263,117.81046215962594
264,117.8738044182332
265,116.19359586620044
266,117.77809538277121
267,118.73094424433455
268,120.80604223417822
269,119.72273506811861
270,119.85382845831904
271,120.84837270569447
272,121.21427095228142
273,122.03318261234094
274,121.79496661625372
275,121.11576397368549
276,120.54197504480814
277,120.53896404368597
278,119.96705920938223
279,119.12756862502265
280,117.51670390437769
281,119.39632273726691
282,118.98748148265572
283,118.79616531106812
284,118.42793554705635
285,118.4825561536134
286,118.31942414760513
287,117.33115586974941
288,116.39478550897152
289,115.22521517132144
290,115.26779587193253
291,115.57333964931327
292,115.29899606478611
293,116.32635571186763
294,116.00386196822302
295,116.01741297560194
296,117.31603989831888
297,119.26332582144849
298,119.9097903425466
299,120.93191903503148
300,118.59187117110137
301,117.20032370012255
302,117.54316672168612
303,117.62515929970974
304,118.4273966451872
305,119.20985515756534
306,119.67652968962602
307,119.8996145597179
308,120.97674771832172
309,120.47919722679386
310,120.04723202880817
311,117.69040734242083
312,118.91856265610717
313,117.89497158218094
314,117.93161751318574
315,119.64548462401038
316,120.19862974165841
317,122.75895218194714
318,124.03532293804047
319,122.0244100389878
320,121.2422333578123
321,119.48872906932314
322,117.96552071197284
323,119.61320855953115
324,119.18876850427925
325,118.98146607457808
326,118.30696001177486
327,119.38543312336856
328,122.11870670125911
329,120.28969360550113
330,119.05031064934694
331,118.57188641257135
332,119.00389391426519
333,118.67750299896713
334,120.15925058295537
335,119.1885002474198
336,118.95071183960293
337,119.05564312795059
338,119.57533756815262
339,119.786624046788
340,119.80371617437919
341,120.54891156572634
342,119.71185909639337
343,119.5971767025599
344,119.85368379572232
345,121.2369873526238
346,120.29611558702115
347,118.9177627877691
348,117.87670769673477
349,119.89243851917931
350,120.59579604043806
351,119.73438367737118
352,119.86137504636548
353,118.35881086045899
354,118.64519975916546
355,117.3629637049128
356,115.9977203157484
357,118.16787027460812
358,118.34317512971622
359,118.35186291183255
360,118.89035914260172
361,119.97755055291508
362,118.09167950006137
363,117.85332612815962
364,116.30244449379904
365,117.08317473821121
366,119.13694952280306
367,119.74320139707096
368,119.3730137333606
369,120.40020693542914
370,120.09426719312503
371,119.3133625508652
372,119.94873749015501
373,120.28177206743929
374,121.6480518927677
375,121.03780807748636
376,119.28285748454853
377,118.6299917256131
378,119.10137471199846
379,120.00924665718937
380,120.65952058926855
381,119.9589611066647
382,121.23779900314436
383,119.94421846977127
384,121.8464003480617
385,122.77637277919015
386,122.24200275580822
387,120.88970436016386
388,122.02299752443585
389,121.93332881548149
390,119.4638559561872
391,117.96705616771693
392,120.48434389193665
393,120.54497731834698
394,117.79558109134692
395,118.86151734126871
396,117.49767865189732
397,119.70993847018161
398,117.73255832027819
399,118.34590827689959
400,116.94330475250318
401,114.90785206126077
402,117.14811491660357
403,118.34974672621684
404,117.59449168178884
405,119.07732321409392
406,119.05036265228958
407,120.26692316721358
408,118.81618456177064
409,119.35870326007958
410,120.63985857604581
411,120.26698969607068
412,118.97894713659142
413,119.10176549934106
414,118.67824349236476
415,117.81817433627681
416,117.9896645248392
417,119.15847242326122
418,118.41356058063612
419,118.60356556515448
420,120.23235096054326
421,119.42874112145229
422,118.91087970612452
423,118.60719336696181
424,119.40672465991776
425,119.76940443559756
426,119.13479819464044
427,118.44581150929203
428,119.28467127112451
429,120.52306456346315
430,120.51428007626814
431,120.71646159152463
432,120.09186424163974
433,121.95956326235827
434,121.67318197420789
435,120.14834388815352
436,119.18811156210622
437,118.99592580515579
438,117.68889550715751
439,118.8864530856975
440,119.36469616658377
441,116.62870149857723
442,117.92340218663021
443,119.02854195619095
444,117.84556705969473
445,118.24633174655438
446,118.66410138885648
447,119.97783558760732
448,117.96702454688672
449,118.3457167524512
