,Value
411,-13.267749384840268
412,-11.638371767639454
413,-8.831993277070197
414,-12.774615933605029
415,-13.20380965180333
416,-9.558513744302385
417,-12.52077592748163
418,-14.752593016903552
419,-11.90446904720943
420,-13.189015263459433
421,-14.281884901499124
422,-10.770263516234257
423,-12.22376715803544
424,-15.011196361755713
425,-11.746342312137426
426,-11.329249522336422
427,-14.549150437775237
428,-13.078716037580755
429,-11.708264063827043
430,-14.599719338346297
431,-14.0488337083811
432,-12.84022199273046
433,-14.225488970840031
434,-14.459615653374007
435,-13.257567249711919
436,-12.936072829257078
437,-14.11033781958514
438,-13.698053079299475
439,-12.257687171697338
440,-13.108743378318032
441,-13.102908330062977
442,-12.26343796879633
443,-13.787572760159295
444,-13.80664620209087
445,-12.325780228911038
446,-13.505262828477967
447,-15.165165242562807
448,-14.436385174670747
449,-13.720972363900477
450,-14.96129871460171
451,-15.144007735901862
452,-13.72905591019693
453,-15.368920846314074
454,-16.404885910418727
455,-13.712876726869464
456,-13.4013510049607
457,-14.169799530417462
458,-13.296422694411032
459,-13.139396119352586
